O	Crainic et al. (2009) formulated a time dependent version of the problem, including time windows at the customers.
P	Crainic et al. (2010) studied the impact of different two-tiered transportation set-ups on total cost.
P	Perboli et al. (2011) introduced a flow-based mathematical formulation and generated three sets of instances for the 2EVRP with a maximum of 50 customers and four satellites, based on VRP instances. 
P	Perboli and Tadei (2010) solved additional instances and reduced the optimality gap on others by means of new cutting rules.
P	Crainic et al. (2011) solved the 2EVRP with a multi-start heuristic.
P	Jepsen et al. (2012) presented a branch-and-cut method, solving 47 out of 93 test instances to optimality, 34 of them for the first time.
P	Hemmelmayr et al. (2012) developed a metaheuristic based on adaptive large neighbourhood search (ALNS) with a variety of twelve destroy and repair operators.
P	This approach tends to privilege accuracy (high quality solutions) over simplicity and flexibility (Cordeau et al., 2002).
N	Note that the results of ALNS on the problem instances with 50 customers cannot be compared with the proven optimal solutions by Jepsen et al. (2012), since the algorithm does not consider a limit on the number of vehicles per satellite, but rather a constraint on the total number of vehicles.
P	Santos et al. (2014) implemented a branch-and-cut-and-price algorithm, which relies on a reformulation of the problem to overcome symmetry issues.
P	Baldacci et al. (2013) presented a promising exact method to solve the 2EVRP.
O	Recently Zeng et al. (2014) published a greedy randomized adaptive search procedure, combined with a route-first cluster-second splitting algorithm and a variable neighbourhood descent.
P	Laporte (1988) presented a general analysis of location routing problems and multi-layered problem variants.
O	In a slightly different context, Laporte and Nobert (1988) formulated a vehicle flow model for the 2ELRP.
O	Following the notation by Boccia et al. (2011) they analysed 3/R/R, 3/R/T, 3/T /R, and 3/T /T problem settings.
P	Boccia et al. (2011) provided three mathematical formulations for the 2ELRP using one-, two-, and three indexed variables inspired from VRP and MDVRP formulations.
P	Nguyen et al. (2012a) introduced two new sets of instances for the 2ELRPSD
P	In Nguyen et al. (2012b) the authors improved their findings on the same instances by using a multi-start iterated local search.
P	Contardo et al. (2012) proposed a branch-and-cut algorithm, which is based on a two-indexed vehicle flow formulation, as well as an ALNS heuristic.
O	Schwengerer et al. (2012) extended a variable neighbourhood search (VNS) solution approach for the location routing problem from Pirkwieser and Raidl (2010) and applied it to several instance sets, including the two aforementioned ones with a single depot.
P	For further details on both problem classes, we refer to the recent survey by Cuda et al. (2015).
P	To the best of our knowledge, only one heuristic has reported, to this date, computational results on larger 2EVRP instances (Hemmelmayr et al., 2012).
P	Different mathematical formulations have been proposed for the 2EVRP (Perboli et al., 2011; Jepsen et al., 2012; Baldacci et al., 2013; Santos et al., 2013, 2014) and for the 2ELRP (Boccia et al., 2011; Contardo et al., 2012).
P	In this section, we display compact formulations based on the model of Cuda et al. (2015).
P	The proposed metaheuristic follows the basic structure of a large neighbourhood search (LNS), which was first introduced by Shaw (1998).
P	Such a ruin and recreate approach (Schrimpf et al., 2000) has been successfully applied to multiple variants of vehicle routing problems in the past (see, e.g., Pisinger and Ropke 2010).
O	In order to reduce the complexity, moves are only attempted between close customers, as done in the granular search by Toth and Vigo (2003).
O	Further information on these moves can be found in the survey by Vidal et al. (2013).
P	In general, our algorithm requires less local and large neighbourhood operators than the ALNS proposed by Hemmelmayr et al. (2012).
P	Sets 2 and 3 were proposed by Perboli et al. (2011) and have been generated based on the instances for the CVRP by Christofides and Eilon.
P	Set 4 was proposed by Crainic et al. (2010); all of them were downloaded from OR-Library (Beasley, 2014).
O	The instance Sets 2 to 5 as used in Hemmelmayr et al. (2012) were also communicated to us by email (Hemmelmayr, 2013).
O	We noticed a few key differences with the ones available from Beasley (2014).
O	Set 6 instances were provided from the authors (Baldacci, 2013).
O	The names of the instances downloaded from Beasley (2014) and used by Hemmelmayr et al. (2012) were the same, but the instances with 50 customers included different locations for the satellites.
P	Instance names used by Baldacci et al. (2013) have the satellite numbers incremented by one.
O	Apart from that they are identical with what we received from Hemmelmayr (2013).
O	For example Set 2a instance named E-n51-k5-s2- 17 (Satellites 2 and 17) corresponds to E-n51-k5-s3-18 in the result tables of Baldacci et al. (2013).
O	Again, the sources Beasley (2014) and Hemmelmayr (2013) were identical for instances with 21 and 32 customers, but different for instances with 50 customers.
O	All Set 3 instances from Hemmelmayr (2013) place the depot at coordinates (0,0), whereas the files of Beasley (2014) have the depot located at (30,40).
P	Set 3a includes all instances with less than 50 customers, Set 3b the larger instances which have been used by Hemmelmayr et al. (2012), and Set 3c the larger instances as they are available at the OR-Library, and have been used by Baldacci et al. (2013), among others.
N	As proposed in Baldacci et al. (2013), we solved both versions and follow their nomenclature: Set 4a with the limit per satellite, and Set 4b when the constraint of vehicles per satellite is relaxed.
P	This set of instances has been proposed by Hemmelmayr et al. (2012).
P	Baldacci et al. (2013) were able to find solutions on the small instances with only five satellites.
